260640;PE;GRAVATA;2435942;PSF DE MANDACARU;PREFEITURA MUNICIPAL DE GRAVATA;;11049830000120;M;RUA CONEGO AMERICO PITA;S/N;MANDACARU;55640992;-8.26895;-35.63806
260640;PE;GRAVATA;2436027;PSF MARIA GOMES DE ARAUJO PS III;PREFEITURA MUNICIPAL DE GRAVATA;;11049830000120;M;RUA SAO GREGORIO;S/N;BAIRRO NOVO;55643145;-8.20554;-35.57111
260640;PE;GRAVATA;2436035;PSF STA HELENA PS IV;PREFEITURA MUNICIPAL DE GRAVATA;;11049830000120;M;RUA STA HELENA;402;BAIRRO NOVO;55643090;-8.21017;-35.57501
261160;PE;RECIFE;7169280;US 178 NUCLEO DE TELESSAUDE REDES RECIFE;MUNICIPIO DO RECIFE;;10565000000192;M;RUA ALFFREDO DE MEDEIROS;71;ESPINHEIRO;52021030;-8.054;-34.881
261160;PE;RECIFE;3508250;SILVIO JOSE CABRAL DE BARROS;SILVIO JOSE CABRAL DE BARROS;;;M;RUA MARQUES DO PARANA;240;ESPINHEIRO;52021050;-8.04159;-34.88907
261160;PE;RECIFE;3513858;MARIA HELENA DE AGUIAR CATAO RODRIGUES;MARIA HELENA DE AGUIAR CATAO RODRIGUES;;;M;RUA DOM VITAL;129;SANTO AMARO;50100100;-8.04633;-34.88891
261160;PE;RECIFE;3516768;CELIA MARIZA DOS SANTOS THOMAZ;CELIA MARIZA DOS SANTOS THOMAZ;;;M;RUA DA AURORA;295;BOA VISTA;50050901;-8.06121;-34.88352
260960;PE;OLINDA;6098568;MARIA DA SALETE BEZERRA MARTINS;MARIA DA SALETE BEZERRA MARTINS;;;M;AV CARLOS DE LIMA CAVALCANTE;2371;CASA CAIADA;53040000;-8.009;-34.855
261160;PE;RECIFE;3828875;EUGENIA MARIA BEZERRA DE ALBUQUERQUE;EUGENIA MARIA BEZERRA DE ALBUQUERQUE;;;M;RUA FERNANDO SIMOES BARBOSA;22;BOA VIAGEM;51021390;-8.12131;-34.90146
260290;PE;CABO DE SANTO AGOSTINHO;3833798;SAMU SERVICO DE ATENDIMENTO MOVEL DE URGENCIA;PREFEITURA MUNICIPAL DO CABO DE SANTO AGOSTINHO;;11294402000162;M;BR 101 SUL KM 34;S/N;CENTRO;54505000;-8.287;-35.035
261160;PE;RECIFE;3838323;ANDRE GUSTAVO COSTA RODRIGUES BARBOSA;ANDRE GUSTAVO COSTA RODRIGUES BARBOSA;;;M;RUA JERONIMO DE ALBUQUERQUE;409;CASA FORTE;51130290;-8.03414;-34.91888
261160;PE;RECIFE;3838358;ERIBERTO DE QUEIROZ MARQUES;ERIBERTO DE QUEIROZ MARQUES;;;M;RUA 48;674;ESPINHEIRO;52050380;-8.03961;-34.87335
261160;PE;RECIFE;3838366;CLINICA PEDRO CARNEIRO;PEDRO SERGIO DIAS CARNEIRO;12036844000171;;M;RUA JORNALISTA PAULO BITTENCOURT;61;DERBY;52010260;-8.05439;-34.89844
261160;PE;RECIFE;3838382;LUCY ANA LEMOS DE FIGUEIREDO MARTINS;LUCY ANA LEMOS DE FIGUEIREDO MARTINS;;;M;AV ENGENHEIRO DOMINGOS FERREIRA;801;BOA VIAGEM;51011051;-8.11105;-34.89280
260610;PE;GLORIA DO GOITA;3933792;PSF MADRE DE DEUS;PREFEITURA MUNICIPAL DE GLORIA DO GOITA;;11049814000137;M;RUA MADRE DEUS;1;CENTRO;55620000;-8.00015;-35.29189
261640;PE;VITORIA DE SANTO ANTAO;3937933;FERRER DIAGNOSTICOS POR IMAGEM;CENTRO DE DIAGNOSTICO POR IMAGEM DO RECIFE S C LTDA;08142549000203;;M;RUA MELO VERCOSA;201;MATRIZ;55602020;-8.11652;-35.30022
261110;PE;PETROLINA;3943534;AC COELHO PSICOLOGIA APLICADA;AC COELHO PSICOLOGIA APLICADA E CONSULTORIA LTDA;07659177000143;;M;RUA CRISPIM AMORIM COELHO;166;CENTRO;56304220;-9.39277;-40.50088
261160;PE;RECIFE;3854752;ALFAFISIO;CLINICA DE FISIOTERAPIA E FISIOTERAPEUTA ASSOCIADOS LTDA;07608924000114;;M;AV VISCONDE DE JEQUITINHONHA;1144;BOA VIAGEM;51030020;-8.12952;-34.90264
261160;PE;RECIFE;3854787;MEDIC;EMILSON NASCIMENTO ARAUJO;40860769000102;;M;RUA HEITOR MAIA FILHO;56;MADALENA;50720525;-8.05793;-34.90376
261160;PE;RECIFE;3860736;ANA CAROLINA COELHO DE ALMEIDA;ANA CAROLINA COELHO DE ALMEIDA;;;M;RUA GERVASIO FIORAUANTE;120;GRACAS;52011030;-8.04914;-34.90038
260790;PE;JABOATAO DOS GUARARAPES;3861929;USF JOAO BATISTA DE FIGUEREDO LOT 92;PREFEITURA MUNICIPAL DO JABOATAO DOS GUARARAPES;;10377679000196;M;RUA DOM CARLOS COELHO;S/N;LOTE 92;54090400;-8.14475;-35.06184
260790;PE;JABOATAO DOS GUARARAPES;3861937;USF MARIA DE SOUZA RAMOS UR6;PREFEITURA MUNICIPAL DO JABOATAO DOS GUARARAPES;;10377679000196;M;RUA MANOEL BOTELHO DE OLIVEIRA;S/N;ZUMBI DO PACHECO;54100020;-8.13109;-34.96425
260410;PE;CARUARU;5481309;ROBSON SOBREIRA DE OLIVEIRA;ROBSON SOBREIRA DE OLIVEIRA;;;M;RUA GONVALVES DIAS;302;MAURICIO DE NASSAU;55012100;-8.27758;-35.97276
260410;PE;CARUARU;5481325;INSTINTO MATERNO;INSTINTO MATERNO LTDA;02446684000185;;M;AV RODRIGUES DE ABREU;511;MAURICIO DE NASSAU;55012120;-8.27298;-35.97352
261070;PE;PAULISTA;5482747;CAPS AD MARIA ELIANE DE AGUIAR;PREFEITURA DA CIDADE DO PAULISTA;;10408839000117;M;AV ANTONIO CABRAL DE SOUZA;825;MARANGUAPE II;53401901;-7.94185;-34.87217
261160;PE;RECIFE;5483336;MARCIA DE HOLANDA CARVALHO COSTA;MARCIA DE HOLANDA CARVALHO COSTA;;;M;AV CONS ROSA E SILVA;1460;JAQUEIRA;52050020;-8.054;-34.881
261160;PE;RECIFE;5483344;VANESSA MARIA BELO DE OLIVEIRA JALES;VANESSA MARIA BELO DE OLIVEIRA JALES;;;M;RUA AURORA CACOTE;637;AREIAS;50870490;-8.09946;-34.93354
261160;PE;RECIFE;5483360;JOSE JULIO ROMAO DE ANDRADE;JOSE JULIO ROMAO DE ANDRADE;;;M;PRACA MIGUEL DE CERVANTES;97;ILHA DO LEITE;50070520;-8.06618;-34.89352
261110;PE;PETROLINA;5486483;SOARES E SOARES ODONTOLOGIA APLICADA;SOARES E SOARES ODONTOLOGIA APLICADA LTDA;08927845000139;;M;RUA ENGENHEIRO CARLOS PINHEIRO;171;CENTRO;56302310;-9.39810;-40.49778
261160;PE;RECIFE;5161444;DIGEST;DIGEST SOC DE CIRURGIOES DO APARELHO DIGESTIVO S C LTDA;35328475000196;;M;RUA JOSE GONCALVES DE MEDEIROS;149;MADALENA;50720575;-8.05892;-34.90738
261160;PE;RECIFE;5161460;MARIA DE LOURDES MORAES ARAGAO;MARIA DE LOURDES MORAES ARAGAO;;;M;RUA BARAO DE SOUZA LEAO;1080;BOA VIAGEM;51030300;-8.13253;-34.90937
260640;PE;GRAVATA;2436051;USF JUCA;PREFEITURA MUNIPAL DE GRAVATA;;11049830000120;M;RUA 4 DE OUTUBRO;S/N;JUCA;55642220;-8.21405;-35.60126
261160;PE;RECIFE;2499614;TOMOCENTRO;CLINICA RADIOLOGICA E ULTRASSONOGRAFIA LTDA;11573466000100;;E;AVENIDA VISCONDE DE SUASSUNA;214;BOA VISTA;50050540;-8.05404;-34.88402
261160;PE;RECIFE;2516780;UNIDADE DE CIRURGIA GERAL E LAPAROSCOPICA S C LTDA;UNIDADE DE CIRURGIA GERAL E LAPAROSCOPICA S C LTDA;40811945000108;;M;AV AGAMENON MAGALHAES;2291;DERBY;50100010;-8.04028;-34.87982
261160;PE;RECIFE;2516861;SANTA JOANA RECIFE DIAGNOSTICO;DILAB MEDICINA NUCLEAR LTDA;00099210000189;;E;RUA JOAQUIM NABUCO;200;GRACAS;52011005;-8.05269;-34.89781
261160;PE;RECIFE;2516985;URO E UNISOM;URO UNIDADE DE UROLOGIA LTDA;10578334000109;;M;AV PORTUGAL;163;PAISSANDU;52010902;-8.05400;-34.88100
261160;PE;RECIFE;2517051;ENDOGASTRO;ENDOGASTRO LTDA;08262487000192;;M;RUA JOAQUIM NABUCO;162;GRACAS;52011000;-8.05280;-34.89748
261390;PE;SERRA TALHADA;2517124;HOSPITAL SAO FRANCISCO;HOSPITAL FRANCISCO ANSELMO LTDA;41095563000198;;M;RUA VEREADOR SILVINO CORDEIRO;384;VARZEA;56912110;-7.99475;-38.29157
261160;PE;RECIFE;2517140;HOSPITAL MEMORIAL SAO JOSE;REDE DOR SAO LUIZ S A;06047087009276;;E;GOVERNADOR AGAMENON MAGALHAES;2291;SANTO AMARO;50100010;-8.04028;-34.87982
260120;PE;ARCOVERDE;2551764;HOSPITAL REGIONAL RUI DE BARROS CORREIA;SECRETARIA DE SAUDE;10572048003810;10572048000128;D;AV AGAMENOM MAGALHAES;S/N;SAO MIGUEL;56510080;-8.42371;-37.05636
260960;PE;OLINDA;2571528;SEOPE 2;SERVICO OFTALMOLOGICO DE PERNAMBUCO LTDA;35470574000299;;M;AV JOSE AUGUSTO MOREIRA;1745;CASA CAIADA;53130410;-7.95736;-34.83084
260960;PE;OLINDA;2571943;UNIDADE MOVEL;PREFEITURA MUNICIPAL DE OLINDA;;10404184000109;M;RUA DO SOL;311;CARMO;53120010;-8.01356;-34.84467
260600;PE;GARANHUNS;2632098;PACS CENTRO;MUNICIPIO DE GARANHUNS;;11303906000100;M;AV CARUARU;S/N;HELIOPOLIS;55295410;-8.88553;-36.48775
260600;PE;GARANHUNS;2632543;PEDRO HENRIQUE L VELOSO;CONSULTORIO MEDICO DE CARDIOLOGIA;;;M;RUA DR JOSE MARIANO;77;CENTRO;55295335;-8.88911;-36.49149
260120;PE;ARCOVERDE;2633671;UBSF EULALIA CAMELO VILA DO PRESIDIO;FUNDO MUNICIPAL DE SAUDE DE ARCOVERDE;;10105955000167;M;RUA 05 QUADRA 07 LOTE 05;S/N;NOVO ARCOVERDE;56503695;-8.41793;-37.03810
260120;PE;ARCOVERDE;2633787;SINDICATO DE ARCOVERDE;SINDICATO DOS EMPREGADOS NO COMERCIO DE ARCOVERDE;12661161000105;;M;AV ZEFERINO GALVAO;690;CENTRO;56506410;-8.42056;-37.05166
260120;PE;ARCOVERDE;2633795;UBSF DR JOSE CAVALCANTI ALVES SAO CRISTOVAO;FUNDO MUNICIPAL DE SAUDE DE ARCOVERDE;;10105955000167;M;RUA TEIXEIRA DE FREITAS;325;SAO CRISTOVAO;56512170;-8.41730;-37.06901
260120;PE;ARCOVERDE;2633841;UBSF ANEIDE FERNANDES DA SILVA CAIC;FUNDO MUNICIPAL DE SAUDE DE ARCOVERDE;;10105955000167;M;RUA ARCELINO DE BRITO;200;BOA VISTA;56503430;-8.41848;-37.04165
260120;PE;ARCOVERDE;2633868;UBSF MARIA DO CARMO GUEDES COHAB II;FUNDO MUNICIPAL DE SAUDE DE ARCOVERDE;;10105955000167;M;RUA 05 QD 07 LOTE 5;S/N;COHAB II;56512530;-8.43423;-37.07208
261390;PE;SERRA TALHADA;3443981;USF BOM JESUS II;MUNIPICIO DE SERRA TALHADA;;10282945000105;M;RUA JOAO ROMAO;100;BOM JESUS;56912510;-7.98754;-38.30981
261160;PE;RECIFE;3445275;US 327 PSF CLUBE DOS DELEGADOS;PREFEITURA DA CIDADE DO RECIFE;;10565000000192;M;RUA JOAO CAVALCANTI PETRIBU;S/N;DOIS UNIDOS;52160230;-8.054;-34.881
261160;PE;RECIFE;3828689;UNIGASTRO;UNIGASTRO UNIDADE DE ENDOSCOPIA MEMORIAL SAO JOSE S C LTDA;70209192000126;;M;AV AGAMENON MAGALHAES;2291;BOA VISTA;50100010;-8.04028;-34.87982
261160;PE;RECIFE;3828700;CLINICA DE MAMA DO RECIFE LTDA;CLINICA DE MAMA DO RECIFE LTDA;35513209000133;;M;AV AGAMENON MAGALHAES;4318;DERBY;52010040;-8.05613;-34.89836
261160;PE;RECIFE;3828735;UNIDADE DA VOZ S C LTDA;UNIDADE DA VOZ S C LTDA;02487038000166;;M;AV AGAMENON MAGALHAES;2291;DERBY;50070160;-8.04028;-34.87982
261160;PE;RECIFE;3828743;UNIDADE DE OTORRINO 24 HORAS LTDA;UNIDADE DE OTORRINO 24 HORAS LTDA;02445924000127;;M;RUA DAS FRONTEIRAS;93;BOA VISTA;50070170;-8.02933;-34.89734
260110;PE;ARARIPINA;2635267;PACS FEIRA NOVA;PREFEITURA MUNICIPAL DE ARARIPINA;;11040854000118;M;BR 316;S/N;FEIRA NOVA;56280000;-7.59071;-40.49329
260110;PE;ARARIPINA;2635348;UMSF ALTO DA BOA VISTA I;PREFEITURA MUNICIPAL DE ARARIPINA;;11040854000118;M;RUA SANTANA;S/N;ALTO DA BOA VISTA;56280000;-7.56563;-40.48214
261390;PE;SERRA TALHADA;2635747;USF IPSEP;MUNICIPIO DE SERRA TALHADA;;10282945000105;M;RUA MANOEL ALVES DE CARVALHO BARROS;2437;IPSEP;56903500;-7.98979;-38.28494
261390;PE;SERRA TALHADA;2635755;USF SAO CRISTOVAO;MUNICIPIO DE SERRA TALHADA;;10282945000105;M;RUA ANTONIO TOME DE SOUZA;318;SAO CRISTOVAO;56903500;-7.98598;-38.29557
261370;PE;SAO LOURENCO DA MATA;2635836;POSTO DE SAUDE DA FAMILIA NOVA TIUMA I;FUNDO MUNICIPAL DE SAUDE;;11251832000105;M;BR 408;S/N;NOVA TIUMA;54735450;-7.97850;-35.07515
261160;PE;RECIFE;5161487;FREDERICO DE MELO TAVARES DE LIMA;FREDERICO DE MELO TAVARES DE LIMA;;;M;RUA BUENOS ARIES;166;ESPINHEIRO;52020180;-8.04823;-34.89392
260790;PE;JABOATAO DOS GUARARAPES;5164362;UNITRAUMA;UNIDADE DE TRAUMATOLOGIA DE BOA VIAGEM LTDA EPP;40814600000108;;M;AVENIDA QUATRO DE OUTUBRO;300;PIEDADE;54325440;-8.15781;-34.91492
261160;PE;RECIFE;5164400;CLEIDE BARBOSA DE ALBUQUERQUE;CLEIDE BARBOSA DE ALBUQUERQUE;;;M;RUA JORNALISTA PAULO BITTENCOURT;61;DERBY;52010260;-8.05439;-34.89844
261160;PE;RECIFE;5164435;CLINICA ROBERTO SERPA DE ALERGALOGIA E PNEUMOLOGIA LTDA;CLINICA ROBERTO SERPA DE ALERGALOGIA E PNEUMOLOGIA LTDA;41034158000160;;M;RUA DR BERARDO;129;MADALENA;50610300;-8.05312;-34.91088
261390;PE;SERRA TALHADA;3545350;NORMA LUCIA SANTANA PRINCIPE;NORMA LUCIA SANTANA PRINCIPE;;;M;RUA AGOSTINHO NUNES MAGALHAES;413;N S DA PENHA;56903510;-7.98976;-38.29963
261390;PE;SERRA TALHADA;3545369;CLINICA DR FERDINANDO;CLINICA J F FEITOSA SC;35445170000164;;M;RUA ENOCK IGNACIO DE OLIVEIRA;783;N S DA PENHA;56903400;-7.99223;-38.30031
261390;PE;SERRA TALHADA;3545385;CLIMARCEL;CLINICA MARCOS CESAR LTDA;41105164000160;;M;RUA CEL CORNELIO SOARES;861;CENTRO;56903440;-7.99332;-38.30338
261390;PE;SERRA TALHADA;3545393;SUST;SUST SRVICOS DE ULTRASONOGRAFIA DE SERRA TALHADA;05098281000180;;M;RUA CEL CORNELIO SOARES;730;N S PENHA;56903415;-7.99361;-38.30226
261390;PE;SERRA TALHADA;3545415;SOTRAUMA;SERVICOS DE ORTOPEDIA E TRAUMATOLOGIA SS;07098797000150;;M;RUA ENOCK INACIO DE OLIVEIRA;894;N S PENHA;56903400;-7.99196;-38.30124
261160;PE;RECIFE;3545571;ANA BETHANIA SIQUEIRA DALBUQUERQUE;ANA BETHANIA SIQUEIRA DALBUQUERQUE;;;M;ESTRADA DO ARRAIAL;3286;TAMARINEIRA;52051280;-8.02727;-34.91466
261370;PE;SAO LOURENCO DA MATA;2635844;POSTO DE SAUDE DA FAMILIA ROSINA LABANCA I;FUNDO MUNICIPAL DE SAUDE;;11251832000105;M;AV PEDRAS PRECIOSAS;S/N;ROSINA LABANCA;54735255;-7.98483;-35.04046
261370;PE;SAO LOURENCO DA MATA;2635860;POSTO DE SAUDE DA FAMILIA PIXETE;FUNDO MUNICIPAL DE SAUDE;;11251832000105;M;RUA NOVA ESPERANCA A;S/N;PIXETE;54730100;-7.99440;-35.04618
261370;PE;SAO LOURENCO DA MATA;2635879;POSTO DE SAUDE DA FAMILIA PREGO;FUNDO MUNICIPAL DE SAUDE;;11251832000105;M;RUA MANOEL QUINTAO;S/N;PIXETE;54730190;-7.99540;-35.0446
261370;PE;SAO LOURENCO DA MATA;2635887;POSTO DE SAUDE DA FAMILIA DE UMUARAMA;FUNDO MUNICIPAL DE SAUDE;;11251832000105;M;RUA RIO FORMOSO;65;UMUARAMA;54705288;-8.00245;-35.01983
261370;PE;SAO LOURENCO DA MATA;2635895;POSTO DE SAUDE DA FAMILIA MATRIZ DA LUZ I;FUNDO MUNICIPAL DE SAUDE;;11251832000105;M;RUA SANTA TEREZINHA;S/N;MATRIZ DA LUZ;54735450;-8.02298;-35.01026
261370;PE;SAO LOURENCO DA MATA;2635909;POSTO DE SAUDE DA FAMILIA BEIRA RIO;FUNDO MUNICIPAL DE SAUDE;;11251832000105;M;AV BEIRA RIO;S/N;BEIRA RIO;54715535;-8.00009;-35.03458
261370;PE;SAO LOURENCO DA MATA;2635917;POSTO DE SAUDE DA FAMILIA VARZEA FRIA I;FUNDO MUNICIPAL DE SAUDE;;11251832000105;M;RUA PRIMAVERA;S/N;VARZEA FRIA;54740310;-7.99359;-35.02405
261370;PE;SAO LOURENCO DA MATA;2635925;POSTO DE SAUDE DA FAMILIA PENEDO I;FUNDO MUNICIPAL DE SAUDE;;11251832000105;M;RUA EPITACIO PESSOA;S/N;PENEDO;54715180;-8.00750;-35.02799
261370;PE;SAO LOURENCO DA MATA;2635941;POSTO DE SAUDE DA FAMILIA SAO JOAO E SAO PAULO I;FUNDO MUNICIPAL DE SAUDE;;11251832000105;M;RUA SAO BERNARDO;296;SAO JOAO E SAO PAULO;54705215;-8.00253;-35.00873
261160;PE;RECIFE;3559408;CLINICA DR RICARDO BANDEIRA;CLINICA DR RICARDO BANDEIRA LTDA;03715477000141;;M;RUA CARLOS CHAGAS;97;SANTO AMARO;50100080;-8.04769;-34.88939
261160;PE;RECIFE;3559440;PROCARDIO;PROCARDIO DIAGNOSTICOS E URGENCIAS CARDIOLOGICAS LTDA;08870966000191;;M;RUA EPAMINONDAS DE MELO;139;DERBY;52010050;-8.06072;-34.89849
261160;PE;RECIFE;3559467;ANA CRISTINA ARAUJO DUTRA DE ALMEIDA;ANA CRISTINA ARAUJO DUTRA DE ALMEIDA;;;M;AVENIDA CAXANGA;438;MADALENA;50610230;-8.05494;-34.91289
261160;PE;RECIFE;3559483;CARDIOLOGIA CLINICA;CARDIOLOGIA CLINICA LTDA;04338854000133;;M;RUA FREI MATIAS TEVIS;280;ILHA DO LEITE;50070450;-8.06492;-34.89597
261160;PE;RECIFE;3559505;CLINICA DE REUMATOLOGIA FISIOTERAPIA E REABILITACAO;CLINICA DE REUMATOLOGIA FISIOTERAPIA E REABILITACAO LTDA;09919499000100;;M;AVENIDA MANOEL BORBA;931;BOA VISTA;50070000;-8.06161;-34.88662
261160;PE;RECIFE;3560953;MARIA CELECINIA PEREIRA LIMA;MARIA CELECINIA PEREIRA LIMA;;;M;RUA BARAO DE ITAMARACA;135;ESPINHEIRO;52020070;-8.04306;-34.89394
261160;PE;RECIFE;3560961;JULIANA BACELAR GONCALVES DE MELO;JULIANA BACELAR GONCALVES DE MELO;;;M;AVENIDA CONDE DA BOA VISTA;50;BOA VISTA;50060004;-8.05827;-34.88863
261160;PE;RECIFE;3561003;GUSTAVO CAVALCANTI WANDERLEY;GUSTAVO CAVALCANTI WANDERLEY;;;M;RUA SPORT CLUBE RECIFE;55;ILHA DO LEITE;50070450;-8.06301;-34.89651
261160;PE;RECIFE;3561011;CARLA FERNANDA ACEVEDO ALVES;CARLA FERNANDA ACEVEDO ALVES;;;M;AV FERNANDO SIMOES BARBOSA;22;BOA VIAGEM;51130290;-8.12131;-34.90146
261160;PE;RECIFE;3561038;JUSSARA VALE DE BRITTO;JUSSARA VALE DE BRITTO;;;M;AVENIDA CAXANGA;438;MADALENA;50610230;-8.05494;-34.91289
261160;PE;RECIFE;3561046;LUIZ ROBERTO FRANCA PINTO;LUIZ ROBERTO FRANCA PINTO;;;M;AV DEMOCRITO DE SOUZA FILHO;235;MADALENA;50610120;-8.05623;-34.90595
261160;PE;RECIFE;3561054;NORMA VELOSO XAVIER GONCALVES UCHOA;NORMA VELOSO XAVIER GONCALVES UCHOA;;;M;RUA DAS PERNAMBUCANAS;407;GRACAS;52011010;-8.05107;-34.90045
261160;PE;RECIFE;3561089;GERF GRUPO ESPECIALIZADO EM REABILITACAO FONOAUDIOLOGICA;GERF GRUPO ESPECIALIZADO EM REABILITACAO FONOAUDIOLOGICA;04737752000190;;M;RUA VISCONDESSA DO LIVRAMENTO;54;DERBY;52010060;-8.09953;-34.88799
261160;PE;RECIFE;3561097;ALERGOIMUNO W ANTUNES LTDA;ALERGOIMUNO W ANTUNES LTDA;05283620000107;;M;RUA JOSE DE ALENCAR;725;COELHOS;50100060;-8.09513;-34.88589
261160;PE;RECIFE;3561127;JACELMA MARIA SANTOS MAGALHAES DA SILVA;JACELMA MARIA SANTOS MAGALHAES DA SILVA;;;M;RUA DR JOSE MARIA;836;ROSARINHO;52041055;-8.03532;-34.89888
261160;PE;RECIFE;3561143;WALTER FRANCA E CIRURGIOES ASSOCIADOS;WALTER FRANCA E CIRURGIOES ASSOCIADOS SC;02629250000110;;M;ANTONIO GOMES DE FREITAS;265;ILHA DO LEITE;52011010;-8.06522;-34.89456
261160;PE;RECIFE;3562581;US 316 PSF BERNARD VAN LEER;PREFEITURA DA CIDADE DO RECIFE;;10565000000192;M;RUA FRANCISCO VALPASSOS;S/N;BRASILIA TEIMOSA;51010370;-8.054;-34.881
261160;PE;RECIFE;3562638;US 315 PSF UR 3;PREFEITURA DA CIDADE DO RECIFE;;10565000000192;M;AV ENGENHO BABILONIA;168;COHAB;51270080;-8.054;-34.881
261160;PE;RECIFE;3562891;MARIA EULASIA GALLINDO TAVORA;MARIA EULASIA GALLINDO TAVORA;;;M;AV VISCONDE DE SUASSUNA;704;BOA VISTA;50050540;-8.05161;-34.88763
261160;PE;RECIFE;3542785;SILVANIA DE FATIMA PINTO DE BARROS;SILVANIA DE FATIMA PINTO DE BARROS;;;M;RUA MARQUES DO PARANA;240;ESPINHEIRO;52021050;-8.04159;-34.88907
261160;PE;RECIFE;3542874;ENDOSABIN ENDOSCOPIA SABIN LTDA;ENDOSABIN ENDOSCOPIA SABIN LTDA;08959991000146;;M;RUA ANTONIO GOMES DE FREITAS;128;ILHA DO LEITE;50070480;-8.06666;-34.89581
261160;PE;RECIFE;5495660;NEOH MEMORIAL;NUCLEO ESPECIALIZADO EM ONCOLOGIA HEMATOLOGIA LTDA;08921588000128;;M;RUA DAS FRONTEIRAS;175;BOA VISTA;52070170;-8.05935;-34.89704
261160;PE;RECIFE;5495679;JOAO CABRAL CAVALCANTI;JOAO CABRAL CAVALCANTI;;;M;AV DR JOSE RUFINO;170;ESTANCIA;50865000;-8.08421;-34.92707
261160;PE;RECIFE;5495695;JOAO CLAUDIO MEDEIROS BASTOS;JOAO CLAUDIO MEDEIROS BASTOS;;;M;RUA DA AURORA;325;BOA VISTA;50050000;-8.05170;-34.87510
261160;PE;RECIFE;5498619;MED CONSULT;MED CONSULT LTDA;03079189000148;;M;RUA COSTA GOMES;183;TORRE;50710510;-8.04804;-34.90781
261160;PE;RECIFE;5498627;CLINICA DE TOCOGINECOLOGIA DRA SILVIA CARVALHO LTDA;CLINICA DE TOCOGINECOLOGIA DRA SILVIA CARVALHO LTDA;04703685000193;;M;RUA DAS PERNAMBUCANAS;282;GRACAS;52011010;-8.05082;-34.90151
261110;PE;PETROLINA;5500036;CLIAM;CLIAM CLINICA INEGRADA DE ASSISTENCI A MULHER S C LTDA;03264990000163;;M;AV DR FERNANDO GOES;696;CENTRO;56330000;-9.39480;-40.50307
261160;PE;RECIFE;5500613;ODONTO RECIFE;RS ODONTOCENTRO SERV COMER E REPRESENTACAO ODONTOLOGICA LTDA;08975507000172;;M;AV CONS AGUIAR;4887;BOA VIAGEM;51021020;-8.12841;-34.90049
261160;PE;RECIFE;5500648;CLEAN CLINICA ESPECIALIZADA DE ATENDIMENTO A MULHER LTDA;CLEAN CLINICA ESPECIALIZADA DE ATENDIMENTO A MULHER LTDA;02327038000107;;M;RUA AMELIA;610;GRACAS;52011050;-8.04494;-34.89971
261160;PE;RECIFE;5500729;WALTER SCHERB;WALTER SCHERB;;;M;RUA JORN PAULO BITENCOURT;61;DERBY;52010260;-8.05439;-34.89844
260290;PE;CABO DE SANTO AGOSTINHO;5502314;BRUNO SANTANA FREITAS;BRUNO SANTANA FREITAS;;;M;AV HISTORIADOR PEREIRA DA COSTA;283;CENTRO;54510360;-8.287;-35.035
261160;PE;RECIFE;5518032;LUIZ HIRATA ORTOPEDIA E ACUPUNTURA;LUIZ HIRATA CONSULTORIOS MEDICOS LTDA;08010012000109;;M;AV VISCONDE DE JEQUITINHONHA;1144;BOA VIAGEM;51030020;-8.12952;-34.90264
261160;PE;RECIFE;5518040;ZELIA BEZERRA CAVALCANTI;ZELIA BEZERRA CAVALCANTI;;;M;AV VISCONDE DE SUASSUNA;865;BOA VISTA;50050540;-8.05081;-34.88881
261160;PE;RECIFE;5518059;VALERIA FERNANDES MARANHAO;VALERIA FERNANDES MARANHAO;;;M;ESTRADA DO ARRAIAL;3286;CASA AMARELA;52070230;-8.02727;-34.91466
261160;PE;RECIFE;5518083;CEMUR;CENTRO ESPEC EM MEDICINA ULTRASONOGRAFICA RECIFE LTDA;70245816000160;;M;RUA AMARO BEZERRA;550;DERBY;52010150;-8.05526;-34.90082
261160;PE;RECIFE;5851440;RENATA FONSECA LIMA DA FONTE;RENATA FONSECA LIMA DA FONTE;;;M;AV ENG DOMINGOS FERREIRA;636;PINA;51011050;-8.09513;-34.88589
260410;PE;CARUARU;5853192;VALBERT MORAES MOREIRA RAMOS;VALBERT MORAES MOREIRA RAMOS;;;M;RUA PARANAIBA;171;MAURICIO DE NASSAU;55012640;-8.27634;-35.97218
261160;PE;RECIFE;5853559;IOPE;INSTITUTO ONCOLOGICO DE PERNAMBUCO LTDA;09217269000107;;E;RUA ANTONIO GOMES DE FREITAS;265;ILHA DO LEITE;50070480;-8.12952;-34.90264
261110;PE;PETROLINA;5855888;VIII GERENCIA REGIONAL DE SAUDE PETROLINA;SECRETARIA DE SAUDE;09794975014244;10572048000128;E;AV FERNANDO GOES;S/N;CENTRO;56304913;-9.39926;-40.50566
260790;PE;JABOATAO DOS GUARARAPES;5858712;BORIS BERENSTEIN;CENTRO DE DIAGNOSTICO BORIS BERENSTEIN LTDA;12857736000593;;M;AVENIDA BARRETO DE MENEZES;800;PIEDADE;54400250;-8.16730;-34.91861
261160;PE;RECIFE;5865786;MARCIA MARIA PAIVA SOUZA DE BARROS;MARCIA MARIA PAIVA SOUZA DE BARROS;;;M;AV GOV AGAMENOM MAGALHAES;2936;ESPINHEIRO;52020000;-8.04313;-34.88681
